Name,Label
Anna to the Infinite Power,1
The Ape,1
The Ape Man,1
Aqua Teen Hunger Force Colon Movie Film for Theaters,1
As the Earth Turns,1
The Astro-Zombies,1
Attack of the Puppet People,1
The Avengers,1
Batman & Robin,1
Beethoven,1
The Believer,1
Big Calibre,1
Birth of a Notion,1
Black Dragons,1
Black Friday,1
The Black Hole,1
The Black Sleep,1
A Blind Bargain,1
The Blob,1
Blood of Ghastly Horror,1
The Boogie Man Will Get You,1
Bottom Feeder,1
The Bowery Boys Meet the Monsters,1
The Boys from Brazil,1
Brain Blockers,1
The Brain That Wouldn't Die,1
Bride of the Monster,1
The Cabin in the Woods,1
Captive Wild Woman,1
Carnosaur,1
Cloudy with a Chance of Meatballs 2,1
The Corpse Vanishes,1
Creature,1
Creature of the Walking Dead,1
The Creeper,1
The Creeps,1
Curse of the Swamp Creature,1
Cyborg Cop,1
Cyborg Cop II,1
Cyborg Cop III,1
Day of the Dead,1
The Day of the Dolphin,1
Deadly Friend,1
Dear God No!,1
The Devil Bat,1
"Die, Monster, Die!",1
Dinocroc,1
Disturbing Behavior,1
Dr. Cyclops,1
Dr. Goldfoot and the Bikini Machine,1
Dr. Goldfoot and the Girl Bombs,1
Dr. Moreau's House of Pain,1
Dr. Renault's Secret,1
Doctor X,1
Donovan's Brain,1
Dopey Dicks,1
Eli,1
Eternal Sunshine of the Spotless Mind,1
Ex Machina,1
Eyes in the Trees,1
The Face of Marble,1
The Fiend with the Electronic Brain,1
The Flesh Eaters,1
Flesh Feast,1
Flubber,1
The Fly II,1
The Fly,1
The Flying Serpent,1
Forbidden World,1
Freaked,1
Friday the 13th Part VII: The New Blood,1
From Beyond,1
Frozen Scream,1
Get Out,1
Ghostbusters,1
Gildersleeve's Ghost,1
Habeas Corpus,1
Hair-Raising Hare,1
Halloween,1
Halloween III: Season of the Witch,1
Halloween: The Curse of Michael Myers,1
Hammerhead: Shark Frenzy,1
Hare Remover,1
Hell Hunters,1
Hellbound: Hellraiser II,1
High Life,1
Horror House on Highway 5,1
Hot Cross Bunny,1
House on Haunted Hill,1
How to Make a Monster,1
Ice Spiders,1
Igor,1
The Impatient Patient,1
The Incredible 2-Headed Transplant,1
Insanitarium,1
Invasion of the Bee Girls,1
The Invisible Man,1
The Invisible Ray,1
The Island of Dr. Moreau,1
Island of Lost Souls,1
Josh Kirby... Time Warrior!,1
Kamillions,1
The Killer Eye,1
The Killer Shrews,1
The Kindred,1
King Kong Escapes,1
King of the Zombies,1
Kiss Me Quick!,1
Kiss Meets the Phantom of the Park,1
Konga,1
The Lady and the Monster,1
Latitude Zero,1
Leprechaun 4: In Space,1
The Mad Doctor,1
The Mad Doctor of Market Street,1
The Mad Ghoul,1
The Mad Monster,1
The Man with Two Brains,1
Man-Made Monster,1
Man's Best Friend,1
Maniac,1
Mansion of the Doomed,1
The Manster,1
Master Minds,1
Max Knight: Ultra Spy,1
Mechanical Man,1
The Mechanical Monsters,1
Mesa of Lost Women,1
The Monster,1
The Monster and the Girl,1
The Monster Maker,1
Monsters Crash the Pajama Party,1
Monstrosity,1
The Munsters,1
Murders in the Rue Morgue,1
Mutant Swinger from Mars,1
The Mutations,1
My Favorite Martian,1
Mysterious Doctor Satan,1
The Phantom Creeps,1
Pigs Is Pigs,1
The Proud Family Movie,1
The Rage,1
Rejuvenatrix,1
Replicas,1
Return from Witch Mountain,1
The Return of Swamp Thing,1
Return of the Fly,1
Return of the Killer Tomatoes,1
Revenge of the Zombies,1
Richie Rich,1
The Rocky Horror Picture Show,1
The Rocky Horror Picture Show: Let's Do the Time Warp Again,1
Runaway,1
Runaway Brain,1
S.S. Doomtrooper,1
Santa with Muscles,1
Scary Movie 2,1
Scooby-Doo 2: Monsters Unleashed,1
Sharktopus,1
Sharktopus vs. Pteracuda,1
Sharktopus vs. Whalewolf,1
She Demons,1
Silent Rage,1
Sky Captain and the World of Tomorrow,1
The Son of Dr. Jekyll,1
Sonic the Hedgehog,1
Sonic the Hedgehog 2,1
Spider-Man 2,1
Splash,1
Spook Busters,1
Spooks,1
Sssssss,1
Surf II,1
Switchin' Kitten,1
Tammy and the T-Rex,1
Back to the Future,1
Back to the Future Part II,1
Back to the Future Part III,1
Doc Brown Saves the World,1
Leto II Atreides,1
Paul Atreides,1
Gaius Baltar,1
Black Mask,1
Malachai Boardman,1
Brother Blood,1
Don Callis,1
Isaac Chroner,1
Cicada,1
Fabian Cortez,1
Graydon Creed,1
David,1
Deacon Blackfire,1
Demogorgon,1
Despero,1
Dredmund the Druid,1
Dukat,1
Edriss 562,1
Eviless,1
Hfuhruhurr,1
High Sparrow,1
Simon Howe,1
Immortan Joe,1
Kai Anderson,1
Kobra,1
Kurtz,1
Brodie Lee,1
Lin Lu-ho,1
Living Monolith,1
Fu Manchu,1
Master,1
Colonel McCullough,1
Millroy the Magician,1
Minister Blizzard,1
Negan,1
The Night Slasher,1
Preus,1
Uncle Ruckus,1
Sati,1
Joseph Seed,1
Snoid,1
Star City Slayer,1
Jason Stryker,1
Fah Lo Suee,1
Kevin Sullivan,1
Sumuru,1
The Undertaker,1
Dr. Terence Wynn,1
Light Yagami,1
Zhang Wuji,1
Bart Allen,1
Anti-Monitor,1
The Batman Who Laughs,1
Black Adam,1
Caretaker,1
Clea Strange,1
Death,1
Death of the Endless,1
Doctor Manhattan,1
Doctor Strange,1
Mal Duncan,1
Elizabeth,1
The Eternaut,1
Jenny Everywhere,1
Flash,1
Gentleman Ghost,1
Satoru Gojo,1
Grandmaster,1
Nate Grey,1
Jade Harley,1
Hera,1
The High Ground,1
Kong Kenan,1
Roxy Lalonde,1
Lucifer,1
Lutece twins,1
Man-Thing,1
Max Mercury,1
Mirror Master,1
Neptune,1
Nightmask,1
Nubia,1
Odin,1
Osiris,1
Jack-Jack Parr,1
Phantom Lady,1
Raven,1
Franklin Richards,1
April Ryan,1
Saint of Killers,1
Savitar,1
Sideways,1
Silver Surfer,1
Solovar,1
Surtur,1
Gwen Tennyson,1
Trigon,1
Uncle Sam,1
Wally West,1
Ace West,1
Wotan,1
XS,1
Zatanna,1
Zauriel,1
Beyonders,1
Cathexis,1
Infinites,1
Karma Akabane,1
Astronots,1
Captain Black,1
Billy Blastoff,1
The Boss,1
Adelaide Brooke,1
Professor Calculus,1
Captain Kremmen,1
Captain Rik,1
Captain Simian & the Space Monkeys,1
Comet Man,1
Dan Cooper,1
John Crichton,1
David Bowman,1
Fishtronaut,1
Flash Gordon,1
The Funnies,1
Gazer,1
Ryland Grace,1
Gulliver,1
Cid Highwind,1
Human Torch,1
Byakuya Ishigami,1
Jason of Star Command,1
Juno,1
Kristine Kochanski,1
Tin-Tin Kyrano,1
Lara,1
Melissa Lewis,1
Lost Cosmonauts,1
Luna,1
Major Astro,1
Bob Mathias,1
Moon McDare,1
Paul Morrow,1
Newbie and the Disasternauts,1
Yakov Nikitin,1
Pilot Pirx,1
Red Ghost,1
Arnold Rimmer,1
Sark the Sleeper,1
Captain Scarlet,1
Sheen Estevez,1
Ed Straker,1
Switchblade Honey,1
Max Tennyson,1
Ijon Tichy,1
"Tom Corbett, Space Cadet",1
Major Tom,1
Steve Trevor,1
Yoko Tsuno,1
Ultra the Multi-Alien,1
Ultraman,1
Shamil Volkov,1
We,1
Lillian Weinberg,1
Molly Woods,1
Dora the Explorer,1
Dora and the Fantastical Creatures,1
Dora and the Lost City of Gold,1
Dora and the Search for Sol Dorado,1
Dora the Explorer: Journey to the Purple Planet,1
Dora's Party Favorites,1
"Go, Diego, Go!",1
Dora and Friends: Into the City!,1
Knapsack!,1
Todos Juntos,1
Dora the Explorer video games,1
Template:Dora the Explorer,1
Aqua,1
Bayek of Siwa,1
Freya Crescent,1
Lara Croft,1
Arno Dorian,1
Eivor Varinsdottir,1
Elena Fisher,1
Aveline de Grandpré,1
Edward Kenway,1
Mario,1
Rikku,1
Riku,1
Sackboy,1
Sora,1
Teemo,1
Toriel,1
Vivi Ornitier,1
Kate Walker,1
Wario,1
Yuna,1
Caesar,1
Captain Gutt,1
Koba,1
Peaches,1
Scrat,1
Sergeant Apone,1
Ash,1
Carter Burke,1
Dallas,1
Dillon,1
Elizabeth Shaw,1
Lieutenant Gorman,1
Dwayne Hicks,1
Hudson,1
Kane,1
Peter Weyland,1
Vasquez,1
Walter One,1
Xenomorph,1
Predator,1
Wolf Predator,1
Crash Bandicoot,1
Doctor Neo Cortex,1
Princess Bubblegum,1
Ice King,1
Marceline the Vampire Queen,1
Squid,1
Blue Beetle,1
Jack Frost,1
Red Bee,1
Rockman,1
Aardwolf,1
Absalom,1
Adam X the X-Treme,1
Bloodstrike,1
Bloodtide,1
"Bob, Agent of Hydra",1
G. W. Bridge,1
Cardinal,1
Domino,1
Feral,1
Genesis,1
Gideon,1
Phil Grayfield,1
Husk,1
Hybrid,1
Garrison Kane,1
Kid Colt,1
Kwannon,1
Locus,1
Midnight's Fire,1
Jack Monroe,1
Nomad,1
Phantazia,1
Piecemeal,1
Psionex,1
Shatterstar,1
Six Pack,1
Slayback,1
Threnody,1
Vindaloo,1
Weasel,1
Young Allies,1
Ahura,1
Blackheart,1
Bushwacker,1
Locksmith,1
Longshot,1
Spiral,1
Typhoid Mary,1
Armida,1
Clorinda,1
Erminia,1
Olindo,1
Rinaldo,1
Sofronia,1
"Tancred, Prince of Galilee",1
Syaoran Li,1
Euphemia li Britannia,1
C.C.,1
Nunnally Lamperouge,1
Kallen Stadtfeld,1
Dhu al-Qarnayn,1
Oghuz Khagan,1
Alexander Romance,1
Alexander the Great in Islamic tradition,1
Theories about Alexander the Great in the Quran,1
Darius the Great,1
Dhu'l Manar Abrahah,1
Gates of Alexander,1
Hadith Dhulqarnayn,1
Heraclius,1
Hikayat Iskandar Zulkarnain,1
Horns of Alexander,1
Imru al-Qays I ibn Amr,1
Iskandarnameh,1
Jabulqa and Jabulsa,1
Al-Kahf,1
Land of Darkness,1
Messiah ben Joseph,1
Qissat al-Iskandar,1
Qissat Dhulqarnayn,1
Sa'b Dhu Marathid,1
Sadd-i Iskandari,1
Sīrat al-Iskandar,1
Nancy Green,1
Ethel Ernestine Harper,1
Anna Short Harrington,1
Mammy stereotype,1
Mammy's Cupboard,1
Artie Belle McGinty,1
Old Aunt Jemima,1
Lillian Richard,1
Chris L. Rutt,1
Betye Saar,1
Ben Stein,1
Edith Wilson,1
Aunt Priscilla,1
Jim Crow,1
Gumbo Chaff,1
Machwitz Kaffee,1
Mary Blane,1
The Masque of Blackness,1
Miss Lucy Long,1
Old Dan Tucker,1
S.mouse,1
Zwarte Piet,1
Abis Mal,1
Abu,1
Abu the Monkey,1
Aladdin's Magic Carpet,1
Amin Damoola,1
Arbutus,1
Arbutus aladdin,1
Ayam Aghoul,1
Aziz,1
Carpet,1
Chaos,1
Disney genie,1
Eden,1
Fatima,1
Haroud Hazi Bin,1
Khartoum,1
Magic Carpet,1
Mechanicles,1
Mechanikles,1
Minos,1
Mozenrath,1
Phasir,1
Razoul,1
Sa'luk,1
Sadira,1
Sultan,1
The Genie,1
The Sultan,1
Hana Abadeer,1
Sid Barrett,1
Black Dynamite,1
Black Panther,1
Black Vulcan,1
Tolkien Black,1
Bliss,1
Cleveland Brown,1
Cleveland Brown Jr.,1
Ethan Clade,1
Dottie McStuffins,1
Fillmore!,1
Franklin,1
Joe Gardner,1
Alisha Hawthorne,1
Izzy Hawthorne,1
Dr. Hibbert,1
Homey D. Clown,1
Hungan,1
Marshall Lee,1
Mammy Two Shoes,1
Miles Morales,1
Prince Naveen,1
Pretty Pretty Please I Don't Want to be a Magical Girl,1
Captain Pulk,1
Sakina,1
Spyke,1
Static,1
John Stewart,1
Tiana,1
Nyota Uhura,1
Yasuke,1
African characters in comics,1
All-Negro Comics,1
Ant,1
Rue Bahia,1
Barack the Barbarian,1
Bella Donna,1
Best Shot in the West,1
Bilbolbul,1
Black Lightning,1
Blondin et Cirage,1
Cyborg,1
Dora Milaje,1
Falcon,1
Flawed,1
Gem Ezz,1
Golden Legacy,1
Hambone's Meditations,1
Hardware,1
Icon,1
Little Negro Bu-ci-bu,1
Machiste,1
Angelfood McSpade,1
Man-Ape,1
Martin Luther King and the Montgomery Story,1
Naomi McDuffie,1
Memín Pinguín,1
Muviro,1
Negro Romance,1
Barack Obama in comics,1
Pelezinho,1
Portrayal of black people in comics,1
Powerman,1
Monica Rambeau,1
La Ribambelle,1
Robbie Robertson,1
Sjors & Sjimmie,1
Tetu,1
The Urban Legend,1
War Machine,1
Martha Washington,1
Zenzi,1
Abie the Agent,1
Asher Wolke,1
Daniel Balint,1
Laura Ballard,1
Tom Berenson,1
B.J. Blazkowicz,1
Myron Bolitar,1
Matthew Buchanan,1
Brad Carlton,1
Clutch,1
Irving Cohen,1
Izzy Cohen,1
Sander Cohen,1
Sandy Cohen,1
Seth Cohen,1
Crash & Bernstein,1
Phil D'Amato,1
Cindy Decker,1
Peter Decker,1
Duffman,1
Morgan Edge,1
Alan Eppes,1
Charlie Eppes,1
Don Eppes,1
Fran Fine,1
Cooper Freedman,1
Francine Frensky,1
Isabella Garcia-Shapiro,1
Monica Geller,1
Ross Geller,1
Andrew Glouberman,1
Mort Goldman,1
Mickey Goldmill,1
Cyrus Goodman,1
Rachel Green,1
Hal Emmerich,1
Saul Holden,1
Mr. Hooper,1
Hyman Kaplan,1
Tish Katsufrakis,1
Isaac Kleiner,1
"Julius Knipl, Real Estate Photographer",1
Jay Landsman,1
Jim Levenstein,1
Noah Levenstein,1
Maurice Levy,1
Josh Lyman,1
Jeffrey Mace,1
Danielle Melnick,1
Meyer Meyer,1
Stephanie Mills,1
Rhoda Morgenstern,1
Fievel Mousekewitz,1
Tanya Mousekewitz,1
Artie Nielsen,1
Ninja Sex Party,1
Nora Lewin,1
Cecil Gershwin Palmer,1
Rhonda Pearlman,1
Jake Peralta,1
Queer Duck,1
Captain Danny Ross,1
Danny Ross,1
Andrew Ryan,1
Jean-Ralphio Saperstein,1
Schmidt,1
Levi Schmitt,1
Berko Shemets,1
Terry Silver,1
Mark Slackmeyer,1
Snot,1
Dick Solomon,1
Harry Solomon,1
Sally Solomon,1
Libby Stein-Torres,1
Krug Stillo,1
Ron Stoppable,1
Dan Turpin,1
Uncle Leo,1
Kevin Walker,1
Tommy Walker,1
Tim Whatley,1
Debbie Wolowitz,1
Howard Wolowitz,1
Toby Ziegler,1
Martín Catáneo,1
Andrés Goddzer,1
Elías Goddzer,1
Anthony Goldstein,1
The King of Schnorrers,1
Rabbi Harvey,1
Arnie Roth,1
Shadow Knight,1
The Barn Owl's Wondrous Capers,1
The Eternal Jew,1
The Homeward Bounders,1
Le Juif errant,1
Melmoth the Wanderer,1
Passion Play of Iztapalapa,1
Reliques of Ancient English Poetry,1
The Meeting,1
Underneath the Lintel,1
The Wandering Jew,1
The Wandering Jew's Chronicle,1
Chthon,1
Darkhold,1
Doctor Strange in the Multiverse of Madness,1
House of M,1
Luminous,1
Django Maximoff,1
Marya Maximoff,1
Natalya Maximoff,1
Mystic Arcana: Scarlet Witch,1
Scarlet Witch & Quicksilver,1
Silver Sorceress,1
The Vision and the Scarlet Witch,1
Trial of Magneto,1
The Ultimates 3: Who Killed the Scarlet Witch?,1
WandaVision,1
Sun Bak,1
Annyong Bluth,1
Hong Chun Gi,1
Park Shi-on,1
Aikanaka,1
Hawaiʻiloa,1
Kahiko,1
Kamaiole,1
Kamaloohua,1
Kuamoʻo Moʻokini,1
Kuhimana,1
Maweke,1
Paʻao,1
Paumakua,1
Wākea,1
Template:Dick Grayson,1
Blüdhaven,1
Court of Owls,1
Deadman and the Flying Graysons,1
Flying Graysons,1
Grayson,1
C.C. Haly,1
Homosexuality in the Batman franchise,1
John Grayson,1
Nightstar,1
Publication history of Dick Grayson,1
Robin: Year One,1
Spyral,1
Lady Vic,1
Akari Himuro,1
Kazumi Amano,1
Amiya,1
Ami Asai,1
Black Rabbit,1
Chanta,1
Chihiro,1
Cordelia Gallo,1
Cordelia Glauca,1
Dark Schneider,1
Doctor Agasa,1
Dorothea,1
Makoto Edamura,1
Flashy Flash,1
Frederica Rosenfort,1
Jung Freud,1
Frieren the Slayer,1
Tsukasa Fujii,1
Gabimaru,1
Gara,1
Hajime Aoyama,1
Hajime Nagumo,1
Hammie,1
Harime Nui,1
Haruko Haruhara,1
Yume Hinata,1
Hisashi Mitsui,1
Hokuto Sumeragi,1
Holo,1
Icchan,1
Ganta Igarashi,1
Jodio Joestar,1
Jūzō Okita,1
Kaede Rukawa,1
Urumi Kanzaki,1
Kanzo Hattori,1
Kei,1
Kessoku Band,1
Honey Kisaragi,1
Kris Rutherford,1
Kurena Kukumila,1
Tomoko Kuroki,1
Kuroko Shirai,1
Kei Kusanagi,1
Lain Iwakura,1
Leafa,1
Louise,1
Louise Françoise Le Blanc de La Vallière,1
Morel Mackernasey,1
The Master,1
Mea,1
Futaba Miyamizu,1
Hitoha Miyamizu,1
Mitsuha Miyamizu,1
Toshiki Miyamizu,1
Yotsuha Miyamizu,1
Moguro Fukuzou,1
Mosbee,1
Mugen,1
Naota Nandaba,1
Sayaka Natori,1
Natsuo Fujii,1
Natsuo Sagan,1
Eri Ninamori,1
Nishikienrai,1
Chihiro Ogino,1
Tsuyoshi Ohki,1
Miki Okudera,1
Rin Okumura,1
Yukio Okumura,1
Eikichi Onizuka,1
Paifu,1
Pirotess,1
Princess Luna,1
Ryota Miyagi,1
Toshiyuki Saejima,1
Itsuhito Sakaki,1
Haruko Sakurai,1
Shinichi Sakurai,1
Shirō Sakurai,1
Mamimi Samejima,1
Sana Kurata,1
Sanzo GOD,1
Shirasu Kinjō,1
Skop,1
Soyuz,1
Speed-o'-Sound Sonic,1
Taki Tachibana,1
Shinta Takagi,1
Takenori Akagi,1
Tao Yuan,1
Utena Tenjou,1
Teresa Beria,1
Katsuhiko Teshigawara,1
Laurent Thierry,1
Totoro,1
Urek Mazino,1
Kiri Uzaki,1
Tsuki Uzaki,1
Yanagi Uzaki,1
Wakaba Nogi,1
Wakaba Shinohara,1
Wakaba Tsukishima,1
Yakumo Fujii,1
Yakumo Kokonoe,1
Yasuho Hirose,1
Yoru,1
Saki Yoshida,1
Yukari Yukino,1
ととろ,1
トトロ,1
Miles Edgeworth,1
Maya Fey,1
Godot,1
Dahlia Hawthorne,1
Apollo Justice,1
Herlock Sholmes,1
Phoenix Wright,1
Jar Jar Binks,1
Chopper,1
Kit Fisto,1
Garazeb Orrelios,1
General Grievous,1
Hamato Xiono,1
Hera Syndulla,1
HK-47,1
Jarek Yeager,1
K-2SO,1
Maz Kanata,1
Kazuda Xiono,1
Kuiil,1
Neeku Vozo,1
R1-J5,1
R2-D2,1
Supreme Leader Snoke,1
Jacen Syndulla,1
Tamara Ryvora,1
Grand Moff Tarkin,1
Grand Admiral Thrawn,1
Known Space,1
Races of Noon Universe,1
Dinosaurs in Jurassic Park,1
Azathoth,1
Byatis,1
Cthulhu,1
Dagon,1
Hastur,1
Nodens,1
Shub-Niggurath,1
Tsathoggua,1
Zhar,1
An American Girl: Chrissa Stands Strong,1
Felicity: An American Girl Adventure,1
An American Girl: Grace Stirs Up Success,1
An American Girl: Isabelle Dances Into the Spotlight,1
An American Girl: Lea to the Rescue,1
An American Girl Story – Maryellen 1955: Extraordinary Christmas,1
An American Girl: McKenna Shoots for the Stars,1
An American Girl Story – Melody 1963: Love Has to Win,1
Molly: An American Girl on the Home Front,1
An American Girl: Saige Paints the Sky,1
Samantha: An American Girl Holiday,1
Ace the Bat-Hound,1
Agent Liberty,1
Air Wave,1
Crispus Allen,1
Apollo,1
Ballistic,1
Batman of Zur-En-Arrh,1
Battalion,1
Andrew Bennett,1
Beppo,1
Bizarro,1
Black Hood,1
Black Pirate,1
Manchester Black,1
Bloodwynd,1
Blue Devil,1
Booster Gold,1
Slam Bradley,1
Brainiac 5,1
Breach,1
Bunker,1
Bushido,1
Captain Boomerang,1
Catman,1
Ch'p,1
Chief,1
Chunk,1
Claw the Unconquered,1
Joshua Clay,1
Comedian,1
Jim Corrigan,1
Cosmic Boy,1
Creote,1
Isaiah Crockett,1
Reep Daggle,1
Dharma,1
John Diggle,1
Doctor Mid-Nite,1
Doctor Mist,1
Doctor Occult,1
Doll Man,1
Richard Dragon,1
Dream,1
Elongated Man,1
Eros,1
Extraño,1
Ferro Lad,1
Flex Mentallo,1
Freedom Beast,1
G.I. Robot,1
Gangbuster,1
Guy Gardner,1
Gates,1
Global Guardians,1
Gnarrk,1
Golden Eagle,1
Green Man,1
Grifter,1
Hector Hall,1
Hercules,1
Hitman,1
Alec Holland,1
Hoppy the Marvel Bunny,1
Immortal Man,1
Jemm,1
Johnny Quick,1
Jor-El,1
Hal Jordan,1
Kamandi,1
Chris Kent,1
Jon Kent,1
Kid Flash,1
Kilowog,1
King Chimera,1
Kobalt,1
Krypto,1
Will Magnus,1
Manitou Raven,1
Más y Menos,1
Mento,1
Metamorpho,1
Midnighter,1
Monkey Prince,1
Mr. Majestic,1
El Muerto,1
Negative Man,1
Nemesis Kid,1
Nightrunner,1
Obsidian,1
Peacemaker,1
Phantom Stranger,1
Question,1
Ray Terrill,1
Ronnie Raymond,1
Roy Raymond,1
Kyle Rayner,1
Robby Reed,1
Risk,1
Alura,1
Amazons,1
Antiope,1
Ares,1
Artemis of Bana-Mighdall,1
Baby Wildebeest,1
Baron Bedlam,1
Bekka,1
Elaine Belloc,1
Bizarra,1
Blackfire,1
Blok,1
Bombshell,1
Sasha Bordeaux,1
Bork,1
Brainiac 8,1
Brick,1
Bulleteer,1
Hughie Campbell,1
Captain Atom,1
Jesse Chambers,1
Chemo,1
Children of Ares,1
Grace Choi,1
Cinderblock,1
Circe,1
Cupid,1
Cyborg Superman,1
Kara Danvers,1
Doomsday,1
Dracula,1
General Wade Eiling,1
Equus,1
First Born,1
Yara Flor,1
Forager,1
Forerunner,1
Mr. Freeze,1
Lar Gand,1
Laurel Gand,1
Ganthet,1
Geo-Force,1
Giganta,1
Girder,1
Guardians of the Universe,1
Hades,1
Hank Hall,1
Shiera Sanders Hall,1
Hawkgirl,1
Hellgrammite,1
Hank Henshaw,1
Highfather,1
Shayera Hol,1
Ibac,1
Imperiex,1
Iron Munro,1
Natasha Irons,1
Isis,1
KGBeast,1
Manga Khan,1
Kid Amazo,1
Killer Moth,1
King Kull,1
Kryptonian,1
Larfleeze,1
Lieutenant Marvels,1
Lightray,1
Looker,1
All Fowled Up,1
"Bah, Humduck! A Looney Tunes Christmas",1
Banty Raids,1
Carrotblanca,1
Crowing Pains,1
Daffy Duck Hunt,1
Daffy Duck's Fantastic Island,1
Don't Axe Me,1
The EGGcited Rooster,1
Feather Bluster,1
The Foghorn Leghorn,1
Fox-Terror,1
Gopher Broke,1
Henhouse Henery,1
The High and the Flighty,1
The Leghorn Blows at Midnight,1
Leghorn Swoggled,1
Looney Tunes: Back in Action,1
Lovelorn Leghorn,1
Mother Was a Rooster,1
Of Rice and Hen,1
Plop Goes the Weasel,1
Sock a Doodle Do,1
Walky Talky Hawky,1
Weasel While You Work,1
The Bashful Buzzard,1
Bugs Bunny Gets the Boid,1
Bugs Bunny's Christmas Carol,1
The Lion's Busy,1
Strife with Father,1
Alpine Antics,1
Boom Boom,1
A Cartoonist's Nightmare,1
The Fire Alarm,1
Gold Diggers of '49,1
Hollywood Capers,1
I Haven't Got a Hat,1
The Phantom Ship,1
Plane Dippy,1
Westward Whoa,1
Ain't Nature Grand!,1
Battling Bosko,1
Big Man from the North,1
Big-Hearted Bosko,1
The Booze Hangs High,1
Bosko at the Zoo,1
Bosko in Person,1
Bosko Shipwrecked!,1
Bosko the Doughboy,1
Bosko the Lumberjack,1
Bosko the Musketeer,1
"Bosko, the Talk-Ink Kid",1
Bosko's Fox Hunt,1
Bosko's Holiday,1
Bosko's Knight-Mare,1
Bosko's Parlor Pranks,1
Bosko's Picture Show,1
Bosko's Soda Fountain,1
Bosko's Store,1
Box Car Blues,1
Congo Jazz,1
Dumb Patrol,1
Hold Anything,1
"Ride Him, Bosko!",1
Sinkin' in the Bathtub,1
The Tree's Knees,1
Ups 'n Downs,1
Yodeling Yokels,1
Buddy and Towser,1
Buddy in Africa,1
Buddy of the Apes,1
Buddy of the Legion,1
Buddy Steps Out,1
Buddy the Dentist,1
Buddy the Detective,1
Buddy the Gee Man,1
Buddy the Gob,1
Buddy the Woodsman,1
Buddy's Adventures,1
Buddy's Bearcats,1
Buddy's Beer Garden,1
Buddy's Bug Hunt,1
Buddy's Circus,1
Buddy's Day Out,1
Buddy's Garage,1
Buddy's Lost World,1
Buddy's Pony Express,1
Buddy's Show Boat,1
Buddy's Theatre,1
Buddy's Trolley Troubles,1
Mr. and Mrs. Is the Name,1
Shake Your Powder Puff,1
Viva Buddy,1
8 Ball Bunny,1
14 Carrot Rabbit,1
A-Lad-In His Lamp,1
The Abominable Snow Rabbit,1
Acrobatty Bunny,1
Ali Baba Bunny,1
All This and Rabbit Stew,1
Any Bonds Today?,1
Apes of Wrath,1
Baby Buggy Bunny,1
Baby Looney Tunes' Eggs-traordinary Adventure,1
Backwoods Bunny,1
Ballot Box Bunny,1
Barbary Coast Bunny,1
Baseball Bugs,1
Baton Bunny,1
Beanstalk Bunny,1
Bedevilled Rabbit,1
Bewitched Bunny,1
Big House Bunny,1
The Big Snooze,1
Big Top Bunny,1
Bill of Hare,1
Bunny,1
Bonanza Bunny,1
Bowery Bugs,1
Box-Office Bunny,1
Broom-Stick Bunny,1
Buccaneer Bunny,1
Buckaroo Bugs,1
Bugs and Thugs,1
Bugs Bunny and the Three Bears,1
Bugs Bunny Nips the Nips,1
Bugs Bunny Rides Again,1
The Bugs Bunny/Road Runner Movie,1
Bugs Bunny: Superstar,1
Bugs Bunny's Looney Christmas Tales,1
Bugs' Bonnets,1
Bugsy and Mugsy,1
Bully for Bugs,1
Bunker Hill Bunny,1
Bunny Hugged,1
Bushy Hare,1
Captain Hareblower,1
Case of the Missing Hare,1
Compressed Hare,1
A Corny Concerto,1
Crazy Cruise,1
Daffy Duck for President,1
Daffy Duck's Quackbusters,1
Daffy's Rhapsody,1
Devil May Hare,1
Devil's Feud Cake,1
Dr. Devil and Mr. Hare,1
Duck Amuck,1
"Duck! Rabbit, Duck!",1
Easter Yeggs,1
Elmer's Candid Camera,1
Elmer's Pet Rabbit,1
The Fair-Haired Hare,1
Falling Hare,1
False Hare,1
A Feather in His Hare,1
Forward March Hare,1
Foxy by Proxy,1
French Rarebit,1
Fresh Hare,1
Frigid Hare,1
From Hare to Eternity,1
From Hare to Heir,1
Gas,1
The Goofy Gophers,1
Gorilla My Dreams,1
The Grey Hounded Hare,1
Half-Fare Hare,1
Hare and Loathing in Las Vegas,1
Hare Brush,1
Hare Conditioned,1
Hare Do,1
Hare Force,1
A Hare Grows in Manhattan,1
Hare Lift,1
Hare Ribbin',1
Hare Splitter,1
Hare Tonic,1
Hare Trigger,1
Hare Trimmed,1
Hare We Go,1
Hare-Abian Nights,1
The Hare-Brained Hypnotist,1
Hare-Breadth Hurry,1
Hare-Less Wolf,1
Hare-um Scare-um,1
Hare-Way to the Stars,1
Haredevil Hare,1
The Hasty Hare,1
The Heckling Hare,1
Herr Meets Hare,1
Hiawatha's Rabbit Hunt,1
High Diving Hare,1
Hillbilly Hare,1
His Hare-Raising Tale,1
"Hold the Lion, Please",1
Homeless Hare,1
Horse Hare,1
Hurdy-Gurdy Hare,1
Hyde and Hare,1
The Iceman Ducketh,1
Invasion of the Bunny Snatchers,1
It's a Great Feeling,1
Jack-Wabbit and the Beanstalk,1
Jasper Goes Hunting,1
Justice League: The New Frontier,1
Knight-mare Hare,1
Knights Must Fall,1
Knighty Knight Bugs,1
Lighter Than Hare,1
Little Red Riding Rabbit,1
Long-Haired Hare,1
